"","seqnames","start","end","width","strand","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","ensembl_gene_id","gene_name"
"456","15",59408161,59408161,1,"*",59372693,59523555,150863,"+",0,"inside",0,"ENSG00000157470","FAM81A"
"457","15",59408161,59408161,1,"*",59408905,59409015,111,"+",743,"upstream",743,"ENSG00000200252","Y_RNA"
"458","2",149451528,149451528,1,"*",149329985,149474138,144154,"+",0,"inside",0,"ENSG00000187123","LYPD6"
"459","4",151761747,151761747,1,"*",151670504,151761007,90504,"-",739,"upstream",739,"ENSG00000059691","GATB"
"460","17",31314315,31314315,1,"*",31094927,31382116,287190,"+",0,"inside",0,"ENSG00000196712","NF1"
"461","17",31314315,31314315,1,"*",31303770,31314105,10336,"-",209,"upstream",209,"ENSG00000185862","EVI2B"
"462","17",31314315,31314315,1,"*",31305213,31318831,13619,"-",0,"inside",0,"ENSG00000265118",""
"463","10",51244548,51244548,1,"*",50990888,52298423,1307536,"+",0,"inside",0,"ENSG00000185532","PRKG1"
"464","16",50547812,50547812,1,"*",50548396,50649249,100854,"+",583,"upstream",583,"ENSG00000140807","NKD1"
"465","3",9902853,9902853,1,"*",9902612,9916402,13791,"+",0,"inside",0,"ENSG00000163701","IL17RE"
"466","17",45092975,45092975,1,"*",44957992,45109016,151025,"+",0,"inside",0,"ENSG00000136448","NMT1"
"467","8",85438339,85438339,1,"*",85373436,85449040,75605,"+",0,"inside",0,"ENSG00000164879","CA3"
"468","17",44221153,44221153,1,"*",44205033,44221626,16594,"-",0,"inside",0,"ENSG00000108312","UBTF"
"469","17",44221153,44221153,1,"*",44221401,44223710,2310,"+",247,"upstream",247,"ENSG00000260793",""
"470","12",54300889,54300889,1,"*",54276631,54345083,68453,"+",0,"inside",0,"ENSG00000258344",""
"471","12",54300889,54300889,1,"*",54292111,54301015,8905,"-",0,"inside",0,"ENSG00000123405","NFE2"
"472","12",54300889,54300889,1,"*",54301202,54351846,50645,"+",312,"upstream",312,"ENSG00000111481","COPZ1"
"473","12",79915227,79915227,1,"*",79773563,79935460,161898,"-",0,"inside",0,"ENSG00000058272","PPP1R12A"
"474","8",9041003,9041003,1,"*",9002147,9116746,114600,"+",0,"inside",0,"ENSG00000104626","ERI1"
"475","7",47540550,47540550,1,"*",47275154,47582558,307405,"-",0,"inside",0,"ENSG00000136205","TNS3"
"476","10",103449765,103449765,1,"*",103446786,103452402,5617,"-",0,"inside",0,"ENSG00000138172","CALHM2"
"477","10",103449765,103449765,1,"*",103450196,103450852,657,"+",430,"upstream",430,"ENSG00000273485",""
"478","5",115545018,115545018,1,"*",115520908,115544775,23868,"-",242,"upstream",242,"ENSG00000145780","FEM1C"
"479","17",81642320,81642320,1,"*",81556887,81648465,91579,"-",0,"inside",0,"ENSG00000182446","NPLOC4"
"480","17",81642320,81642320,1,"*",81637171,81648749,11579,"+",0,"inside",0,"ENSG00000182612","TSPAN10"
"481","11",31817126,31817126,1,"*",31812307,32002405,190099,"+",0,"inside",0,"ENSG00000281880","PAUPAR"
"482","11",31817126,31817126,1,"*",31812391,32104665,292275,"+",0,"inside",0,"ENSG00000285283",""
"483","11",31817126,31817126,1,"*",31784779,31817961,33183,"-",0,"inside",0,"ENSG00000007372","PAX6"
"484","3",181726724,181726724,1,"*",180989762,181836880,847119,"+",0,"inside",0,"ENSG00000242808","SOX2-OT"
"485","12",53965977,53965977,1,"*",53962308,53974956,12649,"-",0,"inside",0,"ENSG00000228630","HOTAIR"
"486","12",53965977,53965977,1,"*",53965965,53966061,97,"+",0,"inside",0,"ENSG00000277994",""
"487","5",159099606,159099606,1,"*",159100483,159117478,16996,"+",876,"upstream",876,"ENSG00000245812","LINC02202"
"488","5",159099606,159099606,1,"*",158695916,159099916,404001,"-",0,"inside",0,"ENSG00000164330","EBF1"
"489","13",112983501,112983501,1,"*",112894378,113099742,205365,"+",0,"inside",0,"ENSG00000126217","MCF2L"
"490","10",114045209,114045209,1,"*",114043866,114046904,3039,"+",0,"inside",0,"ENSG00000043591","ADRB1"
"491","6",146598878,146598878,1,"*",146594516,146598931,4416,"-",0,"inside",0,"ENSG00000237468",""
"492","6",146598878,146598878,1,"*",146598967,146815462,216496,"+",88,"upstream",88,"ENSG00000118492","ADGB"
"493","3",105368398,105368398,1,"*",105366909,105576900,209992,"+",0,"inside",0,"ENSG00000170017","ALCAM"
"494","2",8575624,8575624,1,"*",8461703,8592903,131201,"-",0,"inside",0,"ENSG00000236008","LINC01814"
"495","7",5371357,5371357,1,"*",5306790,5425414,118625,"-",0,"inside",0,"ENSG00000182095","TNRC18"
"496","10",99612394,99612394,1,"*",99610522,99620609,10088,"-",0,"inside",0,"ENSG00000155287","SLC25A28"
"497","9",78151023,78151023,1,"*",78150532,78151193,662,"-",0,"inside",0,"ENSG00000233457",""
"498","6",49550390,49550390,1,"*",49550646,49561907,11262,"+",255,"upstream",255,"ENSG00000197261","C6orf141"
"499","7",43054797,43054797,1,"*",42954135,43113931,159797,"-",0,"inside",0,"ENSG00000232006",""
"500","13",99896656,99896656,1,"*",99606669,99897134,290466,"+",0,"inside",0,"ENSG00000125246","CLYBL"
"501","13",99896656,99896656,1,"*",99841879,99957167,115289,"-",0,"inside",0,"ENSG00000286757",""
"502","10",68900772,68900772,1,"*",68901286,68946847,45562,"+",513,"upstream",513,"ENSG00000107625","DDX50"
"503","15",66293686,66293686,1,"*",66278498,66293357,14860,"-",328,"upstream",328,"ENSG00000261318","DIS3L-AS1"
"504","15",66293686,66293686,1,"*",66293217,66333898,40682,"+",0,"inside",0,"ENSG00000166938","DIS3L"
"505","20",36431655,36431655,1,"*",36306336,36528637,222302,"+",0,"inside",0,"ENSG00000080845","DLGAP4"
"506","7",92613056,92613056,1,"*",92604921,92836573,231653,"-",0,"inside",0,"ENSG00000105810","CDK6"
"507","21",46324198,46324198,1,"*",46324141,46445769,121629,"+",0,"inside",0,"ENSG00000160299","PCNT"
"508","21",46324198,46324198,1,"*",46300181,46323875,23695,"-",322,"upstream",322,"ENSG00000160298","C21orf58"
"509","16",628127,628127,1,"*",589357,629272,39916,"+",0,"inside",0,"ENSG00000197562","RAB40C"
"510","16",628127,628127,1,"*",629239,634117,4879,"+",1111,"upstream",1111,"ENSG00000127578","WFIKKN1"
"511","14",50830616,50830616,1,"*",50831962,50838100,6139,"+",1345,"upstream",1345,"ENSG00000285747",""
"512","14",50830616,50830616,1,"*",50719763,50831162,111400,"-",0,"inside",0,"ENSG00000100503","NIN"
"513","13",28338609,28338609,1,"*",28300346,28495145,194800,"-",0,"inside",0,"ENSG00000102755","FLT1"
"514","10",69573446,69573446,1,"*",69571698,69573422,1725,"-",23,"upstream",23,"ENSG00000122859","NEUROG3"
"515","12",138149,138149,1,"*",66767,178455,111689,"+",0,"inside",0,"ENSG00000120645","IQSEC3"
"516","12",138149,138149,1,"*",137411,149169,11759,"-",0,"inside",0,"ENSG00000249695",""
"517","7",29988691,29988691,1,"*",29920104,29990289,70186,"-",0,"inside",0,"ENSG00000136193","SCRN1"
"518","7",29988691,29988691,1,"*",29988600,30027543,38944,"+",0,"inside",0,"ENSG00000227014","FKBP14-AS1"
"519","12",123937712,123937712,1,"*",123918660,123972831,54172,"-",0,"inside",0,"ENSG00000119242","CCDC92"
"520","20",62427601,62427601,1,"*",62410237,62427539,17303,"-",61,"upstream",61,"ENSG00000130701","RBBP8NL"
"521","20",62427601,62427601,1,"*",62427827,62447677,19851,"+",225,"upstream",225,"ENSG00000233017",""
"522","1",2088087,2088087,1,"*",2050411,2185395,134985,"+",0,"inside",0,"ENSG00000067606","PRKCZ"
"523","6",160102699,160102699,1,"*",159969082,160113507,144426,"+",0,"inside",0,"ENSG00000197081","IGF2R"
"524","6",157943804,157943804,1,"*",157700387,157945077,244691,"+",0,"inside",0,"ENSG00000130340","SNX9"
"525","10",88586840,88586840,1,"*",88585638,88585733,96,"-",1106,"upstream",1106,"ENSG00000201548","Y_RNA"
"526","10",88586840,88586840,1,"*",88586753,88606976,20224,"+",0,"inside",0,"ENSG00000204022","LIPJ"
"527","1",171841638,171841638,1,"*",171841498,172418466,576969,"+",0,"inside",0,"ENSG00000197959","DNM3"
"528","3",84958808,84958808,1,"*",84958989,86074429,1115441,"+",180,"upstream",180,"ENSG00000175161","CADM2"
"529","21",45433499,45433499,1,"*",45405165,45513720,108556,"+",0,"inside",0,"ENSG00000182871","COL18A1"
"530","7",19118190,19118190,1,"*",19020991,19117636,96646,"-",553,"upstream",553,"ENSG00000122691","TWIST1"
"531","10",133378109,133378109,1,"*",133379261,133391694,12434,"+",1151,"upstream",1151,"ENSG00000148832","PAOX"
"532","17",74752050,74752050,1,"*",74748628,74769353,20726,"+",0,"inside",0,"ENSG00000109062","SLC9A3R1"
"533","2",217905485,217905485,1,"*",217799588,218033982,234395,"-",0,"inside",0,"ENSG00000079308","TNS1"
"534","14",99174680,99174680,1,"*",99169287,99272197,102911,"-",0,"inside",0,"ENSG00000127152","BCL11B"
"535","2",42568053,42568053,1,"*",42494569,42756947,262379,"+",0,"inside",0,"ENSG00000057935","MTA3"
"536","1",35930844,35930844,1,"*",35929720,35930115,396,"-",728,"upstream",728,"ENSG00000271914",""
"537","1",35930844,35930844,1,"*",35930718,36072500,141783,"+",0,"inside",0,"ENSG00000126070","AGO3"
"538","17",40938889,40938889,1,"*",40922700,40937646,14947,"-",1242,"upstream",1242,"ENSG00000108244","KRT23"
"539","17",40938889,40938889,1,"*",40921430,40975926,54497,"+",0,"inside",0,"ENSG00000234477",""
"540","7",39311076,39311076,1,"*",38977909,39493095,515187,"+",0,"inside",0,"ENSG00000106536","POU6F2"
"541","13",114001746,114001746,1,"*",113977783,114132623,154841,"-",0,"inside",0,"ENSG00000185989","RASA3"
"542","4",185210131,185210131,1,"*",185204237,185370185,165949,"+",0,"inside",0,"ENSG00000109762","SNX25"
"543","4",185210131,185210131,1,"*",185159665,185209504,49840,"-",626,"upstream",626,"ENSG00000164323","CFAP97"
"544","5",180620299,180620299,1,"*",180601506,180649624,48119,"-",0,"inside",0,"ENSG00000037280","FLT4"
"545","11",1006303,1006303,1,"*",924894,1012245,87352,"+",0,"inside",0,"ENSG00000183020","AP2A2"
"546","5",45695820,45695820,1,"*",45254948,45696498,441551,"-",0,"inside",0,"ENSG00000164588","HCN1"
"547","17",81445762,81445762,1,"*",81395457,81466332,70876,"+",0,"inside",0,"ENSG00000266074","BAHCC1"
"548","3",188212916,188212916,1,"*",188153284,188890671,737388,"+",0,"inside",0,"ENSG00000145012","LPP"
"549","18",32773320,32773320,1,"*",32672673,32773023,100351,"-",296,"upstream",296,"ENSG00000197705","KLHL14"
"550","18",32773320,32773320,1,"*",32769795,32774413,4619,"+",0,"inside",0,"ENSG00000228835",""
"551","10",101067833,101067833,1,"*",101061989,101068131,6143,"+",0,"inside",0,"ENSG00000107821","KAZALD1"
"552","17",897272,897272,1,"*",799310,979776,180467,"-",0,"inside",0,"ENSG00000167693","NXN"
"553","11",64285888,64285888,1,"*",64269830,64284704,14875,"-",1183,"upstream",1183,"ENSG00000002330","BAD"
"554","11",64285888,64285888,1,"*",64270062,64289500,19439,"+",0,"inside",0,"ENSG00000173264","GPR137"
"555","1",12344888,12344888,1,"*",12230030,12512047,282018,"+",0,"inside",0,"ENSG00000048707","VPS13D"
"556","18",67515419,67515419,1,"*",67516546,67899619,383074,"+",1126,"upstream",1126,"ENSG00000265533","DSEL-AS1"
"557","18",67515419,67515419,1,"*",67506587,67516720,10134,"-",0,"inside",0,"ENSG00000171451","DSEL"
"558","20",63736453,63736453,1,"*",63708864,63739103,30240,"+",0,"inside",0,"ENSG00000273154",""
"559","20",63736453,63736453,1,"*",63736283,63739103,2821,"+",0,"inside",0,"ENSG00000203896","LIME1"
"560","17",59220357,59220357,1,"*",59220467,59275970,55504,"+",109,"upstream",109,"ENSG00000153982","GDPD1"
"561","10",43648595,43648595,1,"*",43628817,43674703,45887,"+",0,"inside",0,"ENSG00000223910","ZNF32-AS3"
"562","10",43648595,43648595,1,"*",43643860,43648881,5022,"-",0,"inside",0,"ENSG00000169740","ZNF32"
"563","9",136236805,136236805,1,"*",136206333,136245812,39480,"-",0,"inside",0,"ENSG00000165661","QSOX2"
"564","15",66294155,66294155,1,"*",66278498,66293357,14860,"-",797,"upstream",797,"ENSG00000261318","DIS3L-AS1"
"565","15",66294155,66294155,1,"*",66293217,66333898,40682,"+",0,"inside",0,"ENSG00000166938","DIS3L"
"566","7",142797060,142797060,1,"*",142797119,142797166,48,"+",58,"upstream",58,"ENSG00000211769","TRBJ2-5"
"567","7",142797060,142797060,1,"*",142797239,142797291,53,"+",178,"upstream",178,"ENSG00000211770","TRBJ2-6"
"568","7",142797060,142797060,1,"*",142797456,142797502,47,"+",395,"upstream",395,"ENSG00000211771","TRBJ2-7"
"569","14",105330627,105330627,1,"*",105300563,105398147,97585,"+",0,"inside",0,"ENSG00000179364","PACS2"
"570","6",34692517,34692517,1,"*",34587288,34696859,109572,"-",0,"inside",0,"ENSG00000196821","ILRUN"
"571","17",81917510,81917510,1,"*",81911939,81921323,9385,"-",0,"inside",0,"ENSG00000187531","SIRT7"
"572","11",93491044,93491044,1,"*",93478472,93543391,64920,"-",0,"inside",0,"ENSG00000166002","SMCO4"
"573","1",6273783,6273783,1,"*",6264269,6393767,129499,"-",0,"inside",0,"ENSG00000097021","ACOT7"
"574","2",46941394,46941394,1,"*",46901870,46941855,39986,"-",0,"inside",0,"ENSG00000180398","MCFD2"
"575","2",46941394,46941394,1,"*",46916157,47076137,159981,"+",0,"inside",0,"ENSG00000068724","TTC7A"
"576","1",46303628,46303628,1,"*",46303698,46316776,13079,"+",69,"upstream",69,"ENSG00000173660","UQCRH"
"577","1",46303628,46303628,1,"*",46261196,46303616,42421,"-",11,"upstream",11,"ENSG00000132128","LRRC41"
"578","16",49826991,49826991,1,"*",49487524,49857919,370396,"-",0,"inside",0,"ENSG00000102935","ZNF423"
"579","12",52007664,52007664,1,"*",52006946,52015889,8944,"+",0,"inside",0,"ENSG00000161835","TAMALIN"
"580","8",28386957,28386957,1,"*",28345590,28402701,57112,"-",0,"inside",0,"ENSG00000186918","ZNF395"
"581","8",28386957,28386957,1,"*",28348287,28490278,141992,"-",0,"inside",0,"ENSG00000214050","FBXO16"
"582","1",1020340,1020340,1,"*",1020120,1056118,35999,"+",0,"inside",0,"ENSG00000188157","AGRN"
"583","22",35623585,35623585,1,"*",35606764,35637951,31188,"-",0,"inside",0,"ENSG00000198125","MB"
"584","13",28100314,28100314,1,"*",28003274,28100592,97319,"-",0,"inside",0,"ENSG00000122025","FLT3"
"585","11",112074166,112074166,1,"*",112074086,112085150,11065,"+",0,"inside",0,"ENSG00000150776","NKAPD1"
"586","11",112074166,112074166,1,"*",112063218,112074274,11057,"-",0,"inside",0,"ENSG00000150773","PIH1D2"
"587","2",173964147,173964147,1,"*",173880850,173965373,84524,"-",0,"inside",0,"ENSG00000172845","SP3"
"588","1",178871002,178871002,1,"*",178849535,178871077,21543,"-",0,"inside",0,"ENSG00000116194","ANGPTL1"
"589","1",178871002,178871002,1,"*",178725147,178921841,196695,"+",0,"inside",0,"ENSG00000116191","RALGPS2"
"590","17",15619562,15619562,1,"*",15571491,15651653,80163,"-",0,"inside",0,"ENSG00000251537",""
"591","17",15619562,15619562,1,"*",15565483,15619704,54222,"-",0,"inside",0,"ENSG00000241322","CDRT1"
"592","19",17606285,17606285,1,"*",17601336,17688365,87030,"-",0,"inside",0,"ENSG00000130477","UNC13A"
"593","10",124642336,124642336,1,"*",124617080,124791727,174648,"-",0,"inside",0,"ENSG00000258539",""
"594","10",124642336,124642336,1,"*",124619292,124744378,125087,"-",0,"inside",0,"ENSG00000189319","FAM53B"
"595","17",67717766,67717766,1,"*",67717931,67744531,26601,"+",164,"upstream",164,"ENSG00000130935","NOL11"
"596","6",34092010,34092010,1,"*",34018643,34155622,136980,"-",0,"inside",0,"ENSG00000124493","GRM4"
"597","15",40662273,40662273,1,"*",40594020,40664342,70323,"+",0,"inside",0,"ENSG00000137812","KNL1"
"598","11",36510374,36510374,1,"*",36483769,36510272,26504,"-",101,"upstream",101,"ENSG00000175104","TRAF6"
"599","11",36510374,36510374,1,"*",36510361,36510537,177,"+",0,"inside",0,"ENSG00000280331",""
"600","11",36510374,36510374,1,"*",36510709,36593156,82448,"+",334,"upstream",334,"ENSG00000166349","RAG1"
"601","13",112837728,112837728,1,"*",112690038,112887168,197131,"+",0,"inside",0,"ENSG00000068650","ATP11A"
"602","2",71560485,71560485,1,"*",71453561,71686763,233203,"+",0,"inside",0,"ENSG00000135636","DYSF"
"603","10",110210270,110210270,1,"*",110207605,110287365,79761,"+",0,"inside",0,"ENSG00000119950","MXI1"
"604","22",19022955,19022955,1,"*",18970439,19031242,60804,"+",0,"inside",0,"ENSG00000273032","DGCR5"
"605","17",59841321,59841321,1,"*",59707192,59842255,135064,"+",0,"inside",0,"ENSG00000062716","VMP1"
"606","17",59841321,59841321,1,"*",59841266,59841337,72,"+",0,"inside",0,"ENSG00000284190","MIR21"
"607","10",119176200,119176200,1,"*",119167720,119178812,11093,"-",0,"inside",0,"ENSG00000165672","PRDX3"
"608","17",28725810,28725810,1,"*",28724348,28727935,3588,"-",0,"inside",0,"ENSG00000160606","TLCD1"
"609","17",28725810,28725810,1,"*",28725897,28743455,17559,"+",86,"upstream",86,"ENSG00000160602","NEK8"
"610","17",28725810,28725810,1,"*",28727258,28727739,482,"+",1447,"upstream",1447,"ENSG00000267729",""
"611","20",1122637,1122637,1,"*",1113240,1189415,76176,"+",0,"inside",0,"ENSG00000125818","PSMF1"
"612","11",638076,638076,1,"*",637269,640706,3438,"+",0,"inside",0,"ENSG00000069696","DRD4"
"613","3",46497523,46497523,1,"*",46494611,46500950,6340,"+",0,"inside",0,"ENSG00000163825","RTP3"
"614","7",1101705,1101705,1,"*",996986,1138260,141275,"-",0,"inside",0,"ENSG00000146540","C7orf50"
"615","12",52849138,52849138,1,"*",52837804,52849092,11289,"-",45,"upstream",45,"ENSG00000170423","KRT78"
"616","16",82037828,82037828,1,"*",82035004,82098534,63531,"+",0,"inside",0,"ENSG00000086696","HSD17B2"
"617","17",58517633,58517633,1,"*",58489529,58517905,28377,"-",0,"inside",0,"ENSG00000108389","MTMR4"
"618","7",35982666,35982666,1,"*",35976596,36028174,51579,"-",0,"inside",0,"ENSG00000287893",""
"619","11",43644420,43644420,1,"*",43578889,43840030,261142,"+",0,"inside",0,"ENSG00000283341",""
"620","11",43644420,43644420,1,"*",43556436,43673393,116958,"+",0,"inside",0,"ENSG00000283217",""
"621","1",1308182,1308182,1,"*",1292390,1309609,17220,"-",0,"inside",0,"ENSG00000131584","ACAP3"
"622","1",1308182,1308182,1,"*",1308597,1311677,3081,"+",414,"upstream",414,"ENSG00000169972","PUSL1"
"623","7",138798081,138798081,1,"*",138706294,138799560,93267,"-",0,"inside",0,"ENSG00000105929","ATP6V0A4"
"624","7",138798081,138798081,1,"*",138797952,138838101,40150,"+",0,"inside",0,"ENSG00000214128","TMEM213"
"625","14",101029267,101029267,1,"*",100894770,101038859,144090,"+",0,"inside",0,"ENSG00000225746","MEG8"
"626","14",101029267,101029267,1,"*",101029634,101029714,81,"+",366,"upstream",366,"ENSG00000194717","MIR494"
"627","14",101029267,101029267,1,"*",101030052,101030129,78,"+",784,"upstream",784,"ENSG00000221036","MIR1193"
"628","2",54527764,54527764,1,"*",54456317,54671446,215130,"+",0,"inside",0,"ENSG00000115306","SPTBN1"
"629","2",54527764,54527764,1,"*",54516048,54540697,24650,"-",0,"inside",0,"ENSG00000228108","SPTBN1-AS1"
"630","19",44647241,44647241,1,"*",44631573,44725217,93645,"-",0,"inside",0,"ENSG00000266903","CEACAM16-AS1"
"631","19",44647241,44647241,1,"*",44643798,44666162,22365,"+",0,"inside",0,"ENSG00000073008","PVR"
"632","2",173184504,173184504,1,"*",173075435,173268015,192581,"+",0,"inside",0,"ENSG00000091436","MAP3K20"
"633","2",173184504,173184504,1,"*",173166446,173282036,115591,"-",0,"inside",0,"ENSG00000238133","MAP3K20-AS1"
"634","4",121072968,121072968,1,"*",121035613,121073021,37409,"-",0,"inside",0,"ENSG00000173376","NDNF"
"635","4",121072968,121072968,1,"*",121071429,121080476,9048,"+",0,"inside",0,"ENSG00000250344",""
"636","18",55780365,55780365,1,"*",55589904,55839184,249281,"+",0,"inside",0,"ENSG00000267284",""
"637","18",55780365,55780365,1,"*",55776727,55781722,4996,"-",0,"inside",0,"ENSG00000267325","LINC01415"
"638","19",13253050,13253050,1,"*",13206442,13633025,426584,"-",0,"inside",0,"ENSG00000141837","CACNA1A"
"639","3",172195293,172195293,1,"*",172039578,172401669,362092,"+",0,"inside",0,"ENSG00000075420","FNDC3B"
"640","2",235614718,235614718,1,"*",235494043,236131800,637758,"+",0,"inside",0,"ENSG00000157985","AGAP1"
"641","14",32128527,32128527,1,"*",32076114,32159728,83615,"+",0,"inside",0,"ENSG00000100852","ARHGAP5"
"642","2",25982226,25982226,1,"*",25926598,25982749,56152,"-",0,"inside",0,"ENSG00000084731","KIF3C"
"643","1",159826827,159826827,1,"*",159826811,159837492,10682,"+",0,"inside",0,"ENSG00000158714","SLAMF8"
"644","2",17878238,17878238,1,"*",17877847,18361616,483770,"+",0,"inside",0,"ENSG00000170745","KCNS3"
"645","12",130042252,130042252,1,"*",130032928,130045057,12130,"-",0,"inside",0,"ENSG00000214039","LINC02418"
"646","12",130042252,130042252,1,"*",130024493,130044956,20464,"-",0,"inside",0,"ENSG00000261650",""
"647","19",8139596,8139596,1,"*",8065402,8149592,84191,"-",0,"inside",0,"ENSG00000142449","FBN3"
"648","13",60397210,60397210,1,"*",60396457,60573878,177422,"+",0,"inside",0,"ENSG00000083544","TDRD3"
"649","16",29808130,29808130,1,"*",29808679,29812227,3549,"+",548,"upstream",548,"ENSG00000280607",""
"650","16",29808130,29808130,1,"*",29806106,29811164,5059,"+",0,"inside",0,"ENSG00000103495","MAZ"
"651","16",29808130,29808130,1,"*",29806496,29807732,1237,"-",397,"upstream",397,"ENSG00000259952",""
"652","19",3586907,3586907,1,"*",3585478,3593541,8064,"+",0,"inside",0,"ENSG00000179855","GIPC3"
"653","4",1806302,1806302,1,"*",1793293,1808872,15580,"+",0,"inside",0,"ENSG00000068078","FGFR3"
"654","15",74236222,74236222,1,"*",74202705,74336472,133768,"+",0,"inside",0,"ENSG00000140481","CCDC33"
"655","12",62800221,62800221,1,"*",62643994,62935150,291157,"-",0,"inside",0,"ENSG00000111110","PPM1H"
"656","2",174025117,174025117,1,"*",174025280,174027163,1884,"+",162,"upstream",162,"ENSG00000260868","LINC01960"
"657","12",38202061,38202061,1,"*",38201566,38203792,2227,"+",0,"inside",0,"ENSG00000254381","TUBB8P5"
"658","1",75787760,75787760,1,"*",75786197,75795086,8890,"+",0,"inside",0,"ENSG00000137955","RABGGTB"
"659","1",75787760,75787760,1,"*",75787889,75787972,84,"+",128,"upstream",128,"ENSG00000207241","SNORD45A"
"660","3",47512894,47512894,1,"*",47495640,47513712,18073,"-",0,"inside",0,"ENSG00000163832","ELP6"
"661","1",237041874,237041874,1,"*",237042184,237833988,791805,"+",309,"upstream",309,"ENSG00000198626","RYR2"
"662","6",28443646,28443646,1,"*",28431930,28443502,11573,"-",143,"upstream",143,"ENSG00000187987","ZSCAN23"
"663","19",1254067,1254067,1,"*",1248553,1259143,10591,"+",0,"inside",0,"ENSG00000167470","MIDN"
"664","17",81403865,81403865,1,"*",81395457,81466332,70876,"+",0,"inside",0,"ENSG00000266074","BAHCC1"
"665","16",90026347,90026347,1,"*",90019629,90044975,25347,"+",0,"inside",0,"ENSG00000141013","GAS8"
"666","17",70104803,70104803,1,"*",70017324,70128859,111536,"-",0,"inside",0,"ENSG00000230258",""
"667","17",70104803,70104803,1,"*",70053429,70135608,82180,"+",0,"inside",0,"ENSG00000153822","KCNJ16"
"668","16",3029707,3029707,1,"*",3027682,3036944,9263,"-",0,"inside",0,"ENSG00000162069","BICDL2"
"669","13",20521573,20521573,1,"*",20403666,20525873,122208,"-",0,"inside",0,"ENSG00000165475","CRYL1"
"670","15",67067187,67067187,1,"*",67063763,67195173,131411,"+",0,"inside",0,"ENSG00000166949","SMAD3"
"671","15",101242832,101242832,1,"*",101175727,101252048,76322,"-",0,"inside",0,"ENSG00000131873","CHSY1"
"672","9",121268230,121268230,1,"*",121207794,121332843,125050,"+",0,"inside",0,"ENSG00000148180","GSN"
"673","5",127228914,127228914,1,"*",127215159,127229828,14670,"-",0,"inside",0,"ENSG00000283897",""
"674","1",110675457,110675457,1,"*",110672465,110674940,2476,"-",516,"upstream",516,"ENSG00000177272","KCNA3"
"675","6",90296602,90296602,1,"*",89926528,90296908,370381,"-",0,"inside",0,"ENSG00000112182","BACH2"
"676","6",90296602,90296602,1,"*",90295507,90363912,68406,"+",0,"inside",0,"ENSG00000260271",""
"677","8",9555413,9555413,1,"*",9555144,9556520,1377,"-",0,"inside",0,"ENSG00000272267",""
"678","8",9555413,9555413,1,"*",9555912,9782346,226435,"+",498,"upstream",498,"ENSG00000173273","TNKS"
"679","1",17419790,17419790,1,"*",17406760,17439677,32918,"-",0,"inside",0,"ENSG00000179051","RCC2"
"680","9",37026421,37026421,1,"*",36833269,37034268,201000,"-",0,"inside",0,"ENSG00000196092","PAX5"
"681","8",142320923,142320923,1,"*",142212080,142403182,191103,"-",0,"inside",0,"ENSG00000171045","TSNARE1"
"682","16",1537809,1537809,1,"*",1528688,1555580,26893,"+",0,"inside",0,"ENSG00000131634","TMEM204"
"683","16",1537809,1537809,1,"*",1510427,1612072,101646,"-",0,"inside",0,"ENSG00000187535","IFT140"
"684","1",154558206,154558206,1,"*",154548577,154559028,10452,"-",0,"inside",0,"ENSG00000160714","UBE2Q1"
"685","13",110438395,110438395,1,"*",110305812,110513209,207398,"+",0,"inside",0,"ENSG00000134871","COL4A2"
"686","17",81832315,81832315,1,"*",81822361,81833302,10942,"-",0,"inside",0,"ENSG00000225663","MCRIP1"
"687","15",90245966,90245966,1,"*",90234200,90265462,31263,"+",0,"inside",0,"ENSG00000284626",""
"688","7",130734372,130734372,1,"*",130730697,130734207,3511,"-",164,"upstream",164,"ENSG00000266265","KLF14"
"689","6",135851617,135851617,1,"*",135851701,136195574,343874,"+",83,"upstream",83,"ENSG00000171408","PDE7B"
"690","1",167222123,167222123,1,"*",167220876,167427345,206470,"+",0,"inside",0,"ENSG00000143190","POU2F1"
"691","11",448262,448262,1,"*",448268,491399,43132,"+",5,"upstream",5,"ENSG00000174915","PTDSS2"
"692","1",30904534,30904534,1,"*",30869466,30908758,39293,"-",0,"inside",0,"ENSG00000162512","SDC3"
"693","12",57234871,57234871,1,"*",57229573,57234935,5363,"+",0,"inside",0,"ENSG00000182199","SHMT2"
"694","5",43040072,43040072,1,"*",43013060,43067452,54393,"-",0,"inside",0,"ENSG00000177738",""
"695","5",43040072,43040072,1,"*",43039233,43043170,3938,"-",0,"inside",0,"ENSG00000177721","ANXA2R"
"696","11",2886104,2886104,1,"*",2883213,2885775,2563,"-",328,"upstream",328,"ENSG00000129757","CDKN1C"
"697","6",46130047,46130047,1,"*",46096004,46129857,33854,"-",189,"upstream",189,"ENSG00000231769",""
"698","6",46130047,46130047,1,"*",46129989,46146688,16700,"+",0,"inside",0,"ENSG00000001561","ENPP4"
"699","2",40455067,40455067,1,"*",40097270,40611053,513784,"-",0,"inside",0,"ENSG00000183023","SLC8A1"
"700","15",66347368,66347368,1,"*",66336191,66386746,50556,"-",0,"inside",0,"ENSG00000075131","TIPIN"
"701","15",66347368,66347368,1,"*",66347207,66347342,136,"-",25,"upstream",25,"ENSG00000252712","SCARNA14"
