"","seqnames","start","end","width","strand","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","ensembl_gene_id","gene_name"
"451","2",241900517,241900517,1,"*",241893988,241902551,8564,"-",0,"inside",0,"ENSG00000216921","FAM240C"
"452","19",511113,511113,1,"*",507497,519654,12158,"+",0,"inside",0,"ENSG00000141933","TPGS1"
"453","7",151104702,151104702,1,"*",151085831,151144436,58606,"+",0,"inside",0,"ENSG00000133612","AGAP3"
"454","3",184180924,184180924,1,"*",184174689,184184091,9403,"+",0,"inside",0,"ENSG00000161203","AP2M1"
"455","1",205591869,205591869,1,"*",205568885,205602918,34034,"+",0,"inside",0,"ENSG00000174514","MFSD4A"
"456","16",69187865,69187865,1,"*",69131291,69231130,99840,"+",0,"inside",0,"ENSG00000141076","UTP4"
"457","16",69187865,69187865,1,"*",69187129,69309052,121924,"+",0,"inside",0,"ENSG00000168807","SNTB2"
"458","14",20684576,20684576,1,"*",20684560,20701216,16657,"+",0,"inside",0,"ENSG00000258818","RNASE4"
"459","14",20684576,20684576,1,"*",20684587,20700576,15990,"+",10,"upstream",10,"ENSG00000259171",""
"460","14",20684576,20684576,1,"*",20684177,20698971,14795,"+",0,"inside",0,"ENSG00000214274","ANG"
"461","17",78844406,78844406,1,"*",78845345,78846686,1342,"+",938,"upstream",938,"ENSG00000287539",""
"462","11",66334675,66334675,1,"*",66330241,66336840,6600,"-",0,"inside",0,"ENSG00000174791","RIN1"
"463","11",66334675,66334675,1,"*",66334494,66339875,5382,"+",0,"inside",0,"ENSG00000254756",""
"464","10",101030961,101030961,1,"*",101007679,101032295,24617,"-",0,"inside",0,"ENSG00000186862","PDZD7"
"465","10",101030961,101030961,1,"*",101031234,101041244,10011,"+",272,"upstream",272,"ENSG00000107819","SFXN3"
"466","15",57326507,57326507,1,"*",57325472,57326447,976,"-",59,"upstream",59,"ENSG00000260870","NDUFB10P1"
"467","12",90938702,90938702,1,"*",90905622,90955176,49555,"-",0,"inside",0,"ENSG00000197651","CCER1"
"468","12",90938702,90938702,1,"*",90918023,90948669,30647,"+",0,"inside",0,"ENSG00000196243","LINC00615"
"469","16",2163439,2163439,1,"*",2155698,2178129,22432,"+",0,"inside",0,"ENSG00000131653","TRAF7"
"470","5",52989730,52989730,1,"*",52989340,53094779,105440,"+",0,"inside",0,"ENSG00000164171","ITGA2"
"471","5",52989730,52989730,1,"*",52930606,52990278,59673,"-",0,"inside",0,"ENSG00000249899",""
"472","11",76799279,76799279,1,"*",76800364,76804555,4192,"+",1084,"upstream",1084,"ENSG00000261578",""
"473","22",39350545,39350545,1,"*",39349925,39385575,35651,"+",0,"inside",0,"ENSG00000100321","SYNGR1"
"474","2",177754635,177754635,1,"*",177623244,178072777,449534,"-",0,"inside",0,"ENSG00000128655","PDE11A"
"475","2",177754635,177754635,1,"*",177628069,178108339,480271,"-",0,"inside",0,"ENSG00000284741","PDE11A"
"476","14",74493473,74493473,1,"*",74493756,74497106,3351,"+",282,"upstream",282,"ENSG00000165898","ISCA2"
"477","14",74493473,74493473,1,"*",74476192,74494177,17986,"-",0,"inside",0,"ENSG00000119655","NPC2"
"478","22",42152801,42152801,1,"*",42149886,42155001,5116,"-",0,"inside",0,"ENSG00000226450","CYP2D8P"
"479","5",154937215,154937215,1,"*",154887411,154938211,50801,"-",0,"inside",0,"ENSG00000082516","GEMIN5"
"480","8",29071561,29071561,1,"*",29067278,29263124,195847,"-",0,"inside",0,"ENSG00000197892","KIF13B"
"481","5",45696104,45696104,1,"*",45254948,45696498,441551,"-",0,"inside",0,"ENSG00000164588","HCN1"
"482","16",74100996,74100996,1,"*",73943078,74296762,353685,"-",0,"inside",0,"ENSG00000261404","PSMD7-DT"
"483","10",124091763,124091763,1,"*",124007668,124093598,85931,"-",0,"inside",0,"ENSG00000182022","CHST15"
"484","6",35140337,35140337,1,"*",35118071,35148610,30540,"-",0,"inside",0,"ENSG00000124678","TCP11"
"485","4",183241128,183241128,1,"*",183233628,183240634,7007,"-",493,"upstream",493,"ENSG00000251128","WWC2-AS1"
"486","4",183241128,183241128,1,"*",183099257,183320777,221521,"+",0,"inside",0,"ENSG00000151718","WWC2"
"487","4",38688721,38688721,1,"*",38664197,38701517,37321,"+",0,"inside",0,"ENSG00000109787","KLF3"
"488","1",26471085,26471085,1,"*",26432282,26471306,39025,"+",0,"inside",0,"ENSG00000117682","DHDDS"
"489","1",26471085,26471085,1,"*",26472440,26476642,4203,"+",1354,"upstream",1354,"ENSG00000198830","HMGN2"
"490","15",71251699,71251699,1,"*",71096952,71783383,686432,"+",0,"inside",0,"ENSG00000187720","THSD4"
"491","8",94156063,94156063,1,"*",94127162,94217303,90142,"-",0,"inside",0,"ENSG00000079112","CDH17"
"492","1",153767611,153767611,1,"*",153728050,153774808,46759,"+",0,"inside",0,"ENSG00000143624","INTS3"
"493","1",179025964,179025964,1,"*",179025804,179076567,50764,"+",0,"inside",0,"ENSG00000116199","FAM20B"
"494","14",99604219,99604219,1,"*",99500190,99604207,104018,"-",11,"upstream",11,"ENSG00000205476","CCDC85C"
"495","14",99604219,99604219,1,"*",99604556,99625740,21185,"+",336,"upstream",336,"ENSG00000247970",""
"496","7",47540550,47540550,1,"*",47275154,47582558,307405,"-",0,"inside",0,"ENSG00000136205","TNS3"
"497","9",117704362,117704362,1,"*",117704157,118072314,368158,"+",0,"inside",0,"ENSG00000285082",""
"498","9",117704362,117704362,1,"*",117704175,117724735,20561,"+",0,"inside",0,"ENSG00000136869","TLR4"
"499","17",17901426,17901426,1,"*",17843511,17972422,128912,"-",0,"inside",0,"ENSG00000175662","TOM1L2"
"500","11",134411848,134411848,1,"*",134412284,134505665,93382,"+",435,"upstream",435,"ENSG00000255545","B3GAT1-DT"
"501","11",134411848,134411848,1,"*",134378504,134412242,33739,"-",0,"inside",0,"ENSG00000109956","B3GAT1"
"502","5",115545018,115545018,1,"*",115520908,115544775,23868,"-",242,"upstream",242,"ENSG00000145780","FEM1C"
"503","13",112983501,112983501,1,"*",112894378,113099742,205365,"+",0,"inside",0,"ENSG00000126217","MCF2L"
"504","7",135749012,135749012,1,"*",135728348,135748813,20466,"-",198,"upstream",198,"ENSG00000189320","FAM180A"
"505","11",126163002,126163002,1,"*",126160714,126176035,15322,"+",0,"inside",0,"ENSG00000254833",""
"506","1",233613549,233613549,1,"*",233614106,233672514,58409,"+",556,"upstream",556,"ENSG00000135750","KCNK1"
"507","19",38486154,38486154,1,"*",38433691,38587564,153874,"+",0,"inside",0,"ENSG00000196218","RYR1"
"508","3",105368398,105368398,1,"*",105366909,105576900,209992,"+",0,"inside",0,"ENSG00000170017","ALCAM"
"509","16",89458794,89458794,1,"*",89267630,89490561,222932,"-",0,"inside",0,"ENSG00000167522","ANKRD11"
"510","16",89458794,89458794,1,"*",89458870,89459437,568,"+",75,"upstream",75,"ENSG00000270832",""
"511","16",693476,693476,1,"*",692498,705808,13311,"-",0,"inside",0,"ENSG00000127585","FBXL16"
"512","22",38866334,38866334,1,"*",38861422,38872249,10828,"-",0,"inside",0,"ENSG00000183741","CBX6"
"513","6",135668257,135668257,1,"*",135497422,135813990,316569,"+",0,"inside",0,"ENSG00000231028","LINC00271"
"514","7",157011574,157011574,1,"*",156994051,157010663,16613,"-",910,"upstream",910,"ENSG00000130675","MNX1"
"515","7",157011574,157011574,1,"*",157010805,157016426,5622,"+",0,"inside",0,"ENSG00000243479","MNX1-AS1"
"516","7",5371357,5371357,1,"*",5306790,5425414,118625,"-",0,"inside",0,"ENSG00000182095","TNRC18"
"517","10",102657326,102657326,1,"*",102644479,102658318,13840,"+",0,"inside",0,"ENSG00000171206","TRIM8"
"518","16",87723427,87723427,1,"*",87696485,87765992,69508,"-",0,"inside",0,"ENSG00000104731","KLHDC4"
"519","9",127450356,127450356,1,"*",127447674,127451406,3733,"-",0,"inside",0,"ENSG00000197958","RPL12"
"520","9",127450356,127450356,1,"*",127451489,127503499,52011,"+",1132,"upstream",1132,"ENSG00000148356","LRSAM1"
"521","16",19005889,19005889,1,"*",18983934,19063942,80009,"+",0,"inside",0,"ENSG00000170537","TMC7"
"522","2",100820017,100820017,1,"*",100820139,100996829,176691,"+",121,"upstream",121,"ENSG00000170485","NPAS2"
"523","10",124617361,124617361,1,"*",124617080,124791727,174648,"-",0,"inside",0,"ENSG00000258539",""
"524","10",124617361,124617361,1,"*",124461823,124617888,156066,"+",0,"inside",0,"ENSG00000107902","LHPP"
"525","14",102510166,102510166,1,"*",102501767,102509799,8033,"-",366,"upstream",366,"ENSG00000156381","ANKRD9"
"526","16",73126227,73126227,1,"*",73123296,73137580,14285,"+",0,"inside",0,"ENSG00000284675",""
"527","16",73126227,73126227,1,"*",72782885,73891871,1108987,"-",0,"inside",0,"ENSG00000140836","ZFHX3"
"528","19",17841677,17841677,1,"*",17824780,17848071,23292,"-",0,"inside",0,"ENSG00000105639","JAK3"
"529","5",1100094,1100094,1,"*",1050384,1112063,61680,"-",0,"inside",0,"ENSG00000113504","SLC12A7"
"530","12",1530361,1530361,1,"*",1529891,1647212,117322,"+",0,"inside",0,"ENSG00000111186","WNT5B"
"531","17",34285665,34285665,1,"*",34285742,34288334,2593,"+",76,"upstream",76,"ENSG00000172156","CCL11"
"532","2",192194919,192194919,1,"*",191949043,192194933,245891,"-",0,"inside",0,"ENSG00000144339","TMEFF2"
"533","11",65890409,65890409,1,"*",65890673,65891635,963,"+",263,"upstream",263,"ENSG00000175602","CCDC85B"
"534","15",75029717,75029717,1,"*",75023586,75117462,93877,"+",0,"inside",0,"ENSG00000138621","PPCDC"
"535","16",30947994,30947994,1,"*",30948386,30956511,8126,"+",391,"upstream",391,"ENSG00000261487",""
"536","16",30947994,30947994,1,"*",30949068,30956461,7394,"+",1073,"upstream",1073,"ENSG00000175938","ORAI3"
"537","16",30947994,30947994,1,"*",30923055,30948783,25729,"+",0,"inside",0,"ENSG00000099364","FBXL19"
"538","14",93788005,93788005,1,"*",93718298,93788485,70188,"-",0,"inside",0,"ENSG00000175785","PRIMA1"
"539","14",71487317,71487317,1,"*",71320449,71741229,420781,"+",0,"inside",0,"ENSG00000197555","SIPA1L1"
"540","12",70606178,70606178,1,"*",70515870,70637440,121571,"-",0,"inside",0,"ENSG00000127329","PTPRB"
"541","2",11466151,11466151,1,"*",11444375,11466177,21803,"-",0,"inside",0,"ENSG00000169016","E2F6"
"542","16",85424809,85424809,1,"*",85169525,85676204,506680,"+",0,"inside",0,"ENSG00000131149","GSE1"
"543","7",23298631,23298631,1,"*",23298739,23311729,12991,"+",107,"upstream",107,"ENSG00000156928","MALSU1"
"544","17",74752050,74752050,1,"*",74748628,74769353,20726,"+",0,"inside",0,"ENSG00000109062","SLC9A3R1"
"545","16",86740991,86740991,1,"*",86710122,86742083,31962,"+",0,"inside",0,"ENSG00000261175","LINC02188"
"546","2",217905485,217905485,1,"*",217799588,218033982,234395,"-",0,"inside",0,"ENSG00000079308","TNS1"
"547","6",41239638,41239638,1,"*",41239520,41239626,107,"-",11,"upstream",11,"ENSG00000212176","RNA5SP207"
"548","2",171160909,171160909,1,"*",170990823,171231314,240492,"-",0,"inside",0,"ENSG00000198586","TLK1"
"549","11",64998026,64998026,1,"*",64987945,64997018,9074,"-",1007,"upstream",1007,"ENSG00000168062","BATF2"
"550","17",8629441,8629441,1,"*",8474207,8630761,156555,"-",0,"inside",0,"ENSG00000133026","MYH10"
"551","22",50578521,50578521,1,"*",50568861,50578465,9605,"-",55,"upstream",55,"ENSG00000205560","CPT1B"
"552","22",50578521,50578521,1,"*",50568869,50582965,14097,"-",0,"inside",0,"ENSG00000254413","CHKB-CPT1B"
"553","19",13836655,13836655,1,"*",13823880,13842928,19049,"-",0,"inside",0,"ENSG00000267519","MIR23AHG"
"554","19",13836655,13836655,1,"*",13836287,13836359,73,"-",295,"upstream",295,"ENSG00000284387","MIR24-2"
"555","19",13836655,13836655,1,"*",13836440,13836517,78,"-",137,"upstream",137,"ENSG00000207808","MIR27A"
"556","19",13836655,13836655,1,"*",13836587,13836659,73,"-",0,"inside",0,"ENSG00000207980","MIR23A"
"557","1",235649540,235649540,1,"*",235547685,235650754,103070,"-",0,"inside",0,"ENSG00000168243","GNG4"
"558","10",1737625,1737625,1,"*",1177313,1737525,560213,"-",99,"upstream",99,"ENSG00000185736","ADARB2"
"559","8",133049947,133049947,1,"*",133036728,133102912,66185,"-",0,"inside",0,"ENSG00000155926","SLA"
"560","8",133049947,133049947,1,"*",132866958,133134903,267946,"+",0,"inside",0,"ENSG00000042832","TG"
"561","5",16179026,16179026,1,"*",16067139,16180762,113624,"-",0,"inside",0,"ENSG00000183654","MARCHF11"
"562","5",16179026,16179026,1,"*",16180238,16185585,5348,"+",1211,"upstream",1211,"ENSG00000250448",""
"563","1",31742936,31742936,1,"*",31727117,31764893,37777,"-",0,"inside",0,"ENSG00000121753","ADGRB2"
"564","11",10306881,10306881,1,"*",10305073,10307397,2325,"+",0,"inside",0,"ENSG00000148926","ADM"
"565","11",10306881,10306881,1,"*",10308313,10507579,199267,"+",1431,"upstream",1431,"ENSG00000133805","AMPD3"
"566","7",5407722,5407722,1,"*",5306790,5425414,118625,"-",0,"inside",0,"ENSG00000182095","TNRC18"
"567","11",536299,536299,1,"*",537527,554912,17386,"+",1227,"upstream",1227,"ENSG00000161328","LRRC56"
"568","11",536299,536299,1,"*",532242,537321,5080,"-",0,"inside",0,"ENSG00000174775","HRAS"
"569","16",29961618,29961618,1,"*",29940885,29973050,32166,"+",0,"inside",0,"ENSG00000149932","TMEM219"
"570","5",172683576,172683576,1,"*",172641263,172691540,50278,"+",0,"inside",0,"ENSG00000214357","NEURL1B"
"571","2",85054005,85054005,1,"*",84971093,85059472,88380,"+",0,"inside",0,"ENSG00000176407","KCMF1"
"572","17",7015379,7015379,1,"*",6985494,7019414,33921,"-",0,"inside",0,"ENSG00000267047",""
"573","17",7015379,7015379,1,"*",7012635,7017520,4886,"+",0,"inside",0,"ENSG00000161939","RNASEK-C17orf49"
"574","17",7015379,7015379,1,"*",7014495,7017525,3031,"+",0,"inside",0,"ENSG00000258315","C17orf49"
"575","18",54958134,54958134,1,"*",54901509,54959461,57953,"-",0,"inside",0,"ENSG00000166510","CCDC68"
"576","17",36940455,36940455,1,"*",36936785,36944612,7828,"+",0,"inside",0,"ENSG00000273706","LHX1"
"577","17",36940455,36940455,1,"*",36940049,36943456,3408,"-",0,"inside",0,"ENSG00000276707",""
"578","5",128965539,128965539,1,"*",128538013,129033642,495630,"+",0,"inside",0,"ENSG00000113396","SLC27A6"
"579","13",60013209,60013209,1,"*",60012734,60044357,31624,"+",0,"inside",0,"ENSG00000227528","DIAPH3-AS1"
"580","13",60013209,60013209,1,"*",59665583,60163928,498346,"-",0,"inside",0,"ENSG00000139734","DIAPH3"
"581","13",112837728,112837728,1,"*",112690038,112887168,197131,"+",0,"inside",0,"ENSG00000068650","ATP11A"
"582","8",109539764,109539764,1,"*",109539711,109565996,26286,"+",0,"inside",0,"ENSG00000147654","EBAG9"
"583","3",63936866,63936866,1,"*",63863155,64003462,140308,"+",0,"inside",0,"ENSG00000163635","ATXN7"
"584","6",150600433,150600433,1,"*",150599883,150843665,243783,"+",0,"inside",0,"ENSG00000120278","PLEKHG1"
"585","6",150600433,150600433,1,"*",150600834,150605850,5017,"+",400,"upstream",400,"ENSG00000232891",""
"586","22",19022955,19022955,1,"*",18970439,19031242,60804,"+",0,"inside",0,"ENSG00000273032","DGCR5"
"587","17",59841321,59841321,1,"*",59707192,59842255,135064,"+",0,"inside",0,"ENSG00000062716","VMP1"
"588","17",59841321,59841321,1,"*",59841266,59841337,72,"+",0,"inside",0,"ENSG00000284190","MIR21"
"589","20",1122637,1122637,1,"*",1113240,1189415,76176,"+",0,"inside",0,"ENSG00000125818","PSMF1"
"590","8",27325448,27325448,1,"*",27311482,27459391,147910,"+",0,"inside",0,"ENSG00000120899","PTK2B"
"591","7",1101705,1101705,1,"*",996986,1138260,141275,"-",0,"inside",0,"ENSG00000146540","C7orf50"
"592","1",34977238,34977238,1,"*",34975699,34978706,3008,"-",0,"inside",0,"ENSG00000241014","GPR199P"
"593","1",34977238,34977238,1,"*",34974356,34985313,10958,"-",0,"inside",0,"ENSG00000284773",""
"594","16",571771,571771,1,"*",568837,576257,7421,"+",0,"inside",0,"ENSG00000282907",""
"595","16",571771,571771,1,"*",566995,584109,17115,"+",0,"inside",0,"ENSG00000007541","PIGQ"
"596","16",69566630,69566630,1,"*",69565094,69704666,139573,"+",0,"inside",0,"ENSG00000102908","NFAT5"
"597","16",69566630,69566630,1,"*",69565808,69565868,61,"-",761,"upstream",761,"ENSG00000223109","MIR1538"
"598","16",1558793,1558793,1,"*",1510427,1612072,101646,"-",0,"inside",0,"ENSG00000187535","IFT140"
"599","17",58517633,58517633,1,"*",58489529,58517905,28377,"-",0,"inside",0,"ENSG00000108389","MTMR4"
"600","15",101320832,101320832,1,"*",101289784,101525202,235419,"-",0,"inside",0,"ENSG00000140479","PCSK6"
"601","4",113383193,113383193,1,"*",112818032,113384221,566190,"+",0,"inside",0,"ENSG00000145362","ANK2"
"602","10",87095328,87095328,1,"*",87094161,87191465,97305,"+",0,"inside",0,"ENSG00000122376","SHLD2"
"603","10",87095328,87095328,1,"*",87050202,87094843,44642,"-",484,"upstream",484,"ENSG00000148672","GLUD1"
"604","10",45427926,45427926,1,"*",45374176,45446119,71944,"+",0,"inside",0,"ENSG00000012779","ALOX5"
"605","1",203796257,203796257,1,"*",203795714,203854999,59286,"+",0,"inside",0,"ENSG00000257315","ZBED6"
"606","1",203796257,203796257,1,"*",203795623,203854999,59377,"+",0,"inside",0,"ENSG00000058673","ZC3H11A"
"607","19",2213934,2213934,1,"*",2212029,2215565,3537,"-",0,"inside",0,"ENSG00000267122",""
"608","19",2213934,2213934,1,"*",2163933,2232578,68646,"+",0,"inside",0,"ENSG00000104885","DOT1L"
"609","3",50235846,50235846,1,"*",50226292,50259362,33071,"+",0,"inside",0,"ENSG00000114353","GNAI2"
"610","8",86508948,86508948,1,"*",86468257,86514357,46101,"-",0,"inside",0,"ENSG00000176623","RMDN1"
"611","2",54527764,54527764,1,"*",54456317,54671446,215130,"+",0,"inside",0,"ENSG00000115306","SPTBN1"
"612","2",54527764,54527764,1,"*",54516048,54540697,24650,"-",0,"inside",0,"ENSG00000228108","SPTBN1-AS1"
"613","7",5362666,5362666,1,"*",5306790,5425414,118625,"-",0,"inside",0,"ENSG00000182095","TNRC18"
"614","19",4566632,4566632,1,"*",4542593,4581776,39184,"-",0,"inside",0,"ENSG00000167680","SEMA6B"
"615","1",247857510,247857510,1,"*",247857187,247880138,22952,"+",0,"inside",0,"ENSG00000162722","TRIM58"
"616","11",34266678,34266678,1,"*",34150987,34358010,207024,"-",0,"inside",0,"ENSG00000166016","ABTB2"
"617","11",1299316,1299316,1,"*",1274371,1309654,35284,"-",0,"inside",0,"ENSG00000078902","TOLLIP"
"618","7",149432605,149432605,1,"*",149431363,149461062,29700,"-",0,"inside",0,"ENSG00000196453","ZNF777"
"619","11",65574791,65574791,1,"*",65576046,65592650,16605,"+",1254,"upstream",1254,"ENSG00000173442","EHBP1L1"
"620","17",79950783,79950783,1,"*",79932343,80035872,103530,"-",0,"inside",0,"ENSG00000167291","TBC1D16"
"621","19",8139596,8139596,1,"*",8065402,8149592,84191,"-",0,"inside",0,"ENSG00000142449","FBN3"
"622","2",174025117,174025117,1,"*",174025280,174027163,1884,"+",162,"upstream",162,"ENSG00000260868","LINC01960"
"623","8",58877425,58877425,1,"*",58805412,59119147,313736,"-",0,"inside",0,"ENSG00000198846","TOX"
"624","17",44004442,44004442,1,"*",43952738,44004469,51732,"-",0,"inside",0,"ENSG00000131096","PYY"
"625","17",44004442,44004442,1,"*",44004622,44009068,4447,"+",179,"upstream",179,"ENSG00000161653","NAGS"
"626","15",82648530,82648530,1,"*",82647770,82692820,45051,"+",0,"inside",0,"ENSG00000259462","CPEB1-AS1"
"627","15",82648530,82648530,1,"*",82543201,82648861,105661,"-",0,"inside",0,"ENSG00000214575","CPEB1"
"628","9",137459023,137459023,1,"*",137447570,137459334,11765,"-",0,"inside",0,"ENSG00000165802","NSMF"
"629","16",4681717,4681717,1,"*",4616493,4690974,74482,"+",0,"inside",0,"ENSG00000102858","MGRN1"
"630","12",117045281,117045281,1,"*",117038923,117099479,60557,"-",0,"inside",0,"ENSG00000088992","TESC"
"631","19",36572898,36572898,1,"*",36534774,36605276,70503,"-",0,"inside",0,"ENSG00000186020","ZNF529"
"632","19",36572898,36572898,1,"*",36573070,36594708,21639,"+",171,"upstream",171,"ENSG00000233527","ZNF529-AS1"
"633","1",159910537,159910537,1,"*",159910094,159910554,461,"-",0,"inside",0,"ENSG00000279430",""
"634","1",109254711,109254711,1,"*",109249539,109275751,26213,"+",0,"inside",0,"ENSG00000143126","CELSR2"
"635","10",97772122,97772122,1,"*",97766751,97771999,5249,"-",122,"upstream",122,"ENSG00000120057","SFRP5"
"636","16",89201632,89201632,1,"*",89195761,89201651,5891,"-",0,"inside",0,"ENSG00000259803","SLC22A31"
"637","16",47143692,47143692,1,"*",47077703,47143945,66243,"-",0,"inside",0,"ENSG00000171208","NETO2"
"638","16",47143692,47143692,1,"*",47144323,47162749,18427,"+",630,"upstream",630,"ENSG00000260281","ITFG1-AS1"
"639","3",10290486,10290486,1,"*",10285666,10292947,7282,"-",0,"inside",0,"ENSG00000157017","GHRL"
"640","3",10290486,10290486,1,"*",10285754,10294903,9150,"+",0,"inside",0,"ENSG00000240288","GHRLOS"
"641","14",54737251,54737251,1,"*",54566117,54793315,227199,"+",0,"inside",0,"ENSG00000020577","SAMD4A"
"642","8",41310482,41310482,1,"*",41261962,41309473,47512,"-",1008,"upstream",1008,"ENSG00000104332","SFRP1"
"643","7",45574701,45574701,1,"*",45574140,45723116,148977,"+",0,"inside",0,"ENSG00000164742","ADCY1"
"644","4",82375182,82375182,1,"*",82352498,82374503,22006,"-",678,"upstream",678,"ENSG00000138668","HNRNPD"
"645","4",82375182,82375182,1,"*",82374301,82384027,9727,"+",0,"inside",0,"ENSG00000272677","HNRNPD-DT"
"646","1",154556366,154556366,1,"*",154548577,154559028,10452,"-",0,"inside",0,"ENSG00000160714","UBE2Q1"
"647","3",54622938,54622938,1,"*",54122547,55074557,952011,"+",0,"inside",0,"ENSG00000157445","CACNA2D3"
"648","2",233461319,233461319,1,"*",233354494,233472104,117611,"+",0,"inside",0,"ENSG00000077044","DGKD"
"649","2",119432626,119432626,1,"*",119429901,119438504,8604,"+",0,"inside",0,"ENSG00000171227","TMEM37"
"650","20",62550397,62550397,1,"*",62544343,62551526,7184,"-",0,"inside",0,"ENSG00000174403","MIR1-1HG-AS1"
"651","20",62550397,62550397,1,"*",62550453,62570764,20312,"+",55,"upstream",55,"ENSG00000174407","MIR1-1HG"
"652","14",23154519,23154519,1,"*",23125295,23183674,58380,"-",0,"inside",0,"ENSG00000092068","SLC7A8"
"653","1",248692063,248692063,1,"*",248691760,248716755,24996,"+",0,"inside",0,"ENSG00000229703","LYPD9P"
"654","1",248692063,248692063,1,"*",248681249,248748349,67101,"-",0,"inside",0,"ENSG00000286015",""
"655","1",32221972,32221972,1,"*",32214472,32222359,7888,"-",0,"inside",0,"ENSG00000160055","TMEM234"
"656","1",32221972,32221972,1,"*",32221077,32245397,24321,"+",0,"inside",0,"ENSG00000084623","EIF3I"
"657","16",86512768,86512768,1,"*",86510527,86515422,4896,"+",0,"inside",0,"ENSG00000103241","FOXF1"
"658","7",57180041,57180041,1,"*",57177409,57180052,2644,"-",0,"inside",0,"ENSG00000224723","GUSBP10"
"659","12",57234871,57234871,1,"*",57229573,57234935,5363,"+",0,"inside",0,"ENSG00000182199","SHMT2"
"660","19",55087075,55087075,1,"*",55072020,55087923,15904,"+",0,"inside",0,"ENSG00000131037","EPS8L1"
"661","19",2556026,2556026,1,"*",2511219,2702694,191476,"-",0,"inside",0,"ENSG00000176533","GNG7"
"662","16",71860265,71860265,1,"*",71859680,71860676,997,"+",0,"inside",0,"ENSG00000279592",""
"663","16",71860265,71860265,1,"*",71808439,71885268,76830,"+",0,"inside",0,"ENSG00000224470","ATXN1L"
"664","16",71860265,71860265,1,"*",71845996,71931199,85204,"+",0,"inside",0,"ENSG00000182149","IST1"
"665","16",71860265,71860265,1,"*",71859680,71895336,35657,"-",0,"inside",0,"ENSG00000102984","ZNF821"
"666","17",4366678,4366678,1,"*",4269259,4366675,97417,"-",2,"upstream",2,"ENSG00000132388","UBE2G1"
"667","5",462256,462256,1,"*",443175,471937,28763,"+",0,"inside",0,"ENSG00000180104","EXOC3"
"668","1",160366696,160366696,1,"*",160367071,160372846,5776,"+",374,"upstream",374,"ENSG00000171786","NHLH1"
"669","16",48388517,48388517,1,"*",48356364,48448402,92039,"-",0,"inside",0,"ENSG00000196470","SIAH1"
"670","3",62374098,62374098,1,"*",62369681,62374324,4644,"-",0,"inside",0,"ENSG00000153266","FEZF2"
"671","14",24081717,24081717,1,"*",24078662,24115010,36349,"-",0,"inside",0,"ENSG00000129535","NRL"
"672","16",27426579,27426579,1,"*",27402174,27452042,49869,"+",0,"inside",0,"ENSG00000103522","IL21R"
"673","16",69398597,69398597,1,"*",69355567,69408571,53005,"-",0,"inside",0,"ENSG00000132604","TERF2"
"674","10",99533009,99533009,1,"*",99532942,99536524,3583,"+",0,"inside",0,"ENSG00000119919","NKX2-3"
"675","8",30723287,30723287,1,"*",30678066,30727846,49781,"-",0,"inside",0,"ENSG00000104687","GSR"
"676","17",57585923,57585923,1,"*",57255851,57684689,428839,"+",0,"inside",0,"ENSG00000153944","MSI2"
"677","22",19766728,19766728,1,"*",19756703,19783593,26891,"+",0,"inside",0,"ENSG00000184058","TBX1"
"678","17",48107921,48107921,1,"*",48103357,48123601,20245,"+",0,"inside",0,"ENSG00000002919","SNX11"
"679","20",63627215,63627215,1,"*",63587602,63627101,39500,"-",113,"upstream",113,"ENSG00000101216","GMEB2"
"680","20",63627215,63627215,1,"*",63627227,63628824,1598,"+",11,"upstream",11,"ENSG00000232442","MHENCR"
"681","11",2952112,2952112,1,"*",2944431,2992377,47947,"-",0,"inside",0,"ENSG00000205531","NAP1L4"
"682","7",151248842,151248842,1,"*",151238764,151277896,39133,"-",0,"inside",0,"ENSG00000082014","SMARCD3"
"683","7",151248842,151248842,1,"*",151249325,151254390,5066,"+",482,"upstream",482,"ENSG00000243018",""
"684","8",142769869,142769869,1,"*",142764338,142769828,5491,"-",40,"upstream",40,"ENSG00000283992","SLURP2"
"685","8",142769869,142769869,1,"*",142764334,142778224,13891,"-",0,"inside",0,"ENSG00000284505","LYNX1-SLURP2"
"686","10",23439321,23439321,1,"*",23439075,23442377,3303,"+",0,"inside",0,"ENSG00000165312","OTUD1"
"687","16",6019046,6019046,1,"*",5239802,7713340,2473539,"+",0,"inside",0,"ENSG00000078328","RBFOX1"
"688","5",59894107,59894107,1,"*",58969038,60522120,1553083,"-",0,"inside",0,"ENSG00000113448","PDE4D"
"689","11",2169852,2169852,1,"*",2163929,2171815,7887,"-",0,"inside",0,"ENSG00000180176","TH"
"690","16",89373525,89373525,1,"*",89267630,89490561,222932,"-",0,"inside",0,"ENSG00000167522","ANKRD11"
"691","16",89373525,89373525,1,"*",89317046,89418292,101247,"-",0,"inside",0,"ENSG00000288715",""
"692","8",134597955,134597955,1,"*",134598071,134600689,2619,"+",115,"upstream",115,"ENSG00000248492","ZFAT-AS1"
"693","8",134597955,134597955,1,"*",134477788,134713049,235262,"-",0,"inside",0,"ENSG00000066827","ZFAT"
"694","8",134597955,134597955,1,"*",134598071,134598149,79,"+",115,"upstream",115,"ENSG00000276140",""
