"","seqnames","start","end","width","strand","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","ensembl_gene_id","gene_name"
"244","16",58629740,58629740,1,"*",58519951,58629885,109935,"-",0,"inside",0,"ENSG00000125107","CNOT1"
"245","17",6660266,6660266,1,"*",6651762,6693202,41441,"+",0,"inside",0,"ENSG00000256806","C17orf100"
"246","17",6660266,6660266,1,"*",6657034,6693577,36544,"+",0,"inside",0,"ENSG00000274114","ALOX15P1"
"247","12",78864627,78864627,1,"*",78863993,79452008,588016,"+",0,"inside",0,"ENSG00000067715","SYT1"
"248","7",27144331,27144331,1,"*",27128969,27152561,23593,"-",0,"inside",0,"ENSG00000273433",""
"249","7",27144331,27144331,1,"*",27129977,27155928,25952,"+",0,"inside",0,"ENSG00000254369","HOXA-AS3"
"250","7",27144331,27144331,1,"*",27141052,27143681,2630,"-",649,"upstream",649,"ENSG00000106004","HOXA5"
"251","7",27144331,27144331,1,"*",27106184,27152583,46400,"-",0,"inside",0,"ENSG00000105997","HOXA3"
"252","12",7959916,7959916,1,"*",7954216,7972759,18544,"+",0,"inside",0,"ENSG00000288043",""
"253","6",109980276,109980276,1,"*",109978256,109980720,2465,"+",0,"inside",0,"ENSG00000146360","GPR6"
"254","20",2536585,2536585,1,"*",2536573,2643580,107008,"+",0,"inside",0,"ENSG00000149488","TMC2"
"255","12",52905127,52905127,1,"*",52897187,52949954,52768,"-",0,"inside",0,"ENSG00000170421","KRT8"
"256","5",142770836,142770836,1,"*",142770377,143229011,458635,"+",0,"inside",0,"ENSG00000145819","ARHGAP26"
"257","16",2205395,2205395,1,"*",2204248,2209453,5206,"+",0,"inside",0,"ENSG00000167965","MLST8"
"258","1",235984421,235984421,1,"*",235975830,236065109,89280,"-",0,"inside",0,"ENSG00000116962","NID1"
"259","1",6490798,6490798,1,"*",6467122,6520074,52953,"-",0,"inside",0,"ENSG00000171680","PLEKHG5"
"260","2",171999366,171999366,1,"*",171999943,172082430,82488,"+",576,"upstream",576,"ENSG00000172878","METAP1D"
"261","2",171999366,171999366,1,"*",171783405,171999859,216455,"-",0,"inside",0,"ENSG00000115840","SLC25A12"
"262","2",219279118,219279118,1,"*",219249710,219277902,28193,"-",1215,"upstream",1215,"ENSG00000127824","TUBA4A"
"263","2",219279118,219279118,1,"*",219279342,219286898,7557,"+",223,"upstream",223,"ENSG00000135924","DNAJB2"
"264","12",8822600,8822600,1,"*",8776219,8830947,54729,"-",0,"inside",0,"ENSG00000256661","A2ML1-AS1"
"265","12",8822600,8822600,1,"*",8822621,8887001,64381,"+",20,"upstream",20,"ENSG00000166535","A2ML1"
"266","1",45522049,45522049,1,"*",45510914,45542732,31819,"-",0,"inside",0,"ENSG00000117450","PRDX1"
"267","14",75269387,75269387,1,"*",75238616,75269283,30668,"-",103,"upstream",103,"ENSG00000258740",""
"268","14",75269387,75269387,1,"*",75259411,75271950,12540,"+",0,"inside",0,"ENSG00000258820",""
"269","20",44957529,44957529,1,"*",44942130,44960397,18268,"-",0,"inside",0,"ENSG00000025772","TOMM34"
"270","20",44957529,44957529,1,"*",44910060,44959035,48976,"+",0,"inside",0,"ENSG00000101104","PABPC1L"
"271","7",153887754,153887754,1,"*",153887097,154894285,1007189,"+",0,"inside",0,"ENSG00000130226","DPP6"
"272","19",3198972,3198972,1,"*",3185563,3209575,24013,"+",0,"inside",0,"ENSG00000125912","NCLN"
"273","5",2111995,2111995,1,"*",1931064,2119926,188863,"+",0,"inside",0,"ENSG00000248994",""
"274","8",23068740,23068740,1,"*",23068229,23083619,15391,"+",0,"inside",0,"ENSG00000246130",""
"275","8",23068740,23068740,1,"*",23020133,23069031,48899,"-",0,"inside",0,"ENSG00000120889","TNFRSF10B"
"276","5",36606654,36606654,1,"*",36596588,36688334,91747,"+",0,"inside",0,"ENSG00000079215","SLC1A3"
"277","19",2244197,2244197,1,"*",2236824,2248655,11832,"+",0,"inside",0,"ENSG00000104897","SF3A2"
"278","3",190319906,190319906,1,"*",190305707,190322446,16740,"-",0,"inside",0,"ENSG00000163347","CLDN1"
"279","3",53046424,53046424,1,"*",52903572,53046750,143179,"-",0,"inside",0,"ENSG00000163935","SFMBT1"
"280","3",53046424,53046424,1,"*",52969119,53099453,130335,"-",0,"inside",0,"ENSG00000272305",""
"281","3",53046424,53046424,1,"*",53046166,53048122,1957,"+",0,"inside",0,"ENSG00000280417",""
"282","11",128522488,128522488,1,"*",128458761,128587558,128798,"-",0,"inside",0,"ENSG00000134954","ETS1"
"283","10",43323155,43323155,1,"*",43323665,43327932,4268,"+",509,"upstream",509,"ENSG00000224265","LINC02633"
"284","16",67538692,67538692,1,"*",67538557,67540106,1550,"-",0,"inside",0,"ENSG00000261396",""
"285","16",67538692,67538692,1,"*",67518418,67546788,28371,"+",0,"inside",0,"ENSG00000039523","RIPOR1"
"286","10",99329392,99329392,1,"*",99329356,99394330,64975,"+",0,"inside",0,"ENSG00000119946","CNNM1"
"287","5",59768697,59768697,1,"*",58969038,60522120,1553083,"-",0,"inside",0,"ENSG00000113448","PDE4D"
"288","16",16062182,16062182,1,"*",15949138,16143257,194120,"+",0,"inside",0,"ENSG00000103222","ABCC1"
"289","6",62286227,62286227,1,"*",61679961,62286225,606265,"-",1,"upstream",1,"ENSG00000112232","KHDRBS2"
"290","2",176144042,176144042,1,"*",176136612,176173102,36491,"+",0,"inside",0,"ENSG00000128652","HOXD3"
"291","6",19837512,19837512,1,"*",19323428,19839080,515653,"-",0,"inside",0,"ENSG00000228412","LNC-LBCS"
"292","6",19837512,19837512,1,"*",19837370,19842197,4828,"+",0,"inside",0,"ENSG00000172201","ID4"
"293","1",2139877,2139877,1,"*",2050411,2185395,134985,"+",0,"inside",0,"ENSG00000067606","PRKCZ"
"294","1",150272641,150272641,1,"*",150268200,150280916,12717,"+",0,"inside",0,"ENSG00000118292","C1orf54"
"295","11",1748160,1748160,1,"*",1732406,1750595,18190,"-",0,"inside",0,"ENSG00000244242","IFITM10"
"296","11",1748160,1748160,1,"*",1734821,1763954,29134,"-",0,"inside",0,"ENSG00000250644",""
"297","11",107841016,107841016,1,"*",107790991,107928293,137303,"-",0,"inside",0,"ENSG00000110660","SLC35F2"
"298","2",100417817,100417817,1,"*",100391860,100417668,25809,"-",148,"upstream",148,"ENSG00000115526","CHST10"
"299","17",63939553,63939553,1,"*",63938554,63972918,34365,"-",0,"inside",0,"ENSG00000007314","SCN4A"
"300","5",124652054,124652054,1,"*",124636913,124748807,111895,"-",0,"inside",0,"ENSG00000168916","ZNF608"
"301","1",156501496,156501496,1,"*",156463727,156500779,37053,"-",716,"upstream",716,"ENSG00000116604","MEF2D"
"302","17",82787359,82787359,1,"*",82752042,82945914,193873,"+",0,"inside",0,"ENSG00000141556","TBCD"
"303","4",47705047,47705047,1,"*",47706372,47706987,616,"+",1324,"upstream",1324,"ENSG00000242262",""
"304","4",47705047,47705047,1,"*",47593999,47838106,244108,"-",0,"inside",0,"ENSG00000145244","CORIN"
"305","10",11018085,11018085,1,"*",10798397,11336675,538279,"+",0,"inside",0,"ENSG00000048740","CELF2"
"306","6",7107703,7107703,1,"*",7107597,7251980,144384,"+",0,"inside",0,"ENSG00000124782","RREB1"
"307","19",49142836,49142836,1,"*",49119544,49151026,31483,"+",0,"inside",0,"ENSG00000177380","PPFIA3"
"308","1",202013276,202013276,1,"*",202007945,202017183,9239,"+",0,"inside",0,"ENSG00000163435","ELF3"
"309","1",202013276,202013276,1,"*",202011370,202015657,4288,"+",0,"inside",0,"ENSG00000249007",""
"310","2",233060471,233060471,1,"*",233059967,233207903,147937,"+",0,"inside",0,"ENSG00000168918","INPP5D"
"311","10",127196870,127196870,1,"*",127135426,127196591,61166,"-",278,"upstream",278,"ENSG00000188916","INSYN2A"
"312","10",127196870,127196870,1,"*",126905409,127452517,547109,"+",0,"inside",0,"ENSG00000150760","DOCK1"
"313","22",30247074,30247074,1,"*",30240453,30246759,6307,"-",314,"upstream",314,"ENSG00000128342","LIF"
"314","17",65538507,65538507,1,"*",65528563,65561648,33086,"-",0,"inside",0,"ENSG00000168646","AXIN2"
"315","17",65538507,65538507,1,"*",65538102,65641033,102932,"-",0,"inside",0,"ENSG00000266076",""
"316","2",42339264,42339264,1,"*",42333546,42425088,91543,"-",0,"inside",0,"ENSG00000115944","COX7A2L"
"317","16",82170796,82170796,1,"*",82147798,82170224,22427,"-",571,"upstream",571,"ENSG00000135698","MPHOSPH6"
"318","16",82170796,82170796,1,"*",82170296,82175803,5508,"+",0,"inside",0,"ENSG00000261029","MPHOSPH6-DT"
"319","22",46331338,46331338,1,"*",46330875,46357340,26466,"+",0,"inside",0,"ENSG00000100416","TRMU"
"320","6",39425914,39425914,1,"*",39329990,39725408,395419,"-",0,"inside",0,"ENSG00000164627","KIF6"
"321","10",123429301,123429301,1,"*",123356450,123537767,181318,"+",0,"inside",0,"ENSG00000230131","LINC02641"
"322","3",192408795,192408795,1,"*",192139390,192767764,628375,"-",0,"inside",0,"ENSG00000114279","FGF12"
"323","3",133674396,133674396,1,"*",133661998,133754576,92579,"+",0,"inside",0,"ENSG00000242337","INHCAP"
"324","10",100065272,100065272,1,"*",100042193,100081869,39677,"-",0,"inside",0,"ENSG00000120054","CPN1"
"325","22",32194259,32194259,1,"*",32190435,32205001,14567,"-",0,"inside",0,"ENSG00000128253","RFPL2"
"326","3",170585851,170585851,1,"*",170418868,170860380,441513,"+",0,"inside",0,"ENSG00000285218",""
"327","3",170585851,170585851,1,"*",170448639,170860993,412355,"+",0,"inside",0,"ENSG00000285051","SLC7A14-AS1"
"328","3",170585851,170585851,1,"*",170459548,170586075,126528,"-",0,"inside",0,"ENSG00000013293","SLC7A14"
"329","1",240493367,240493367,1,"*",240489573,240612155,122583,"-",0,"inside",0,"ENSG00000180875","GREM2"
"330","16",69465172,69465172,1,"*",69424619,69466264,41646,"+",0,"inside",0,"ENSG00000103018","CYB5B"
"331","16",69465172,69465172,1,"*",69463844,69466264,2421,"+",0,"inside",0,"ENSG00000260108",""
"332","3",37994569,37994569,1,"*",37988059,38007188,19130,"+",0,"inside",0,"ENSG00000136059","VILL"
"333","3",52455307,52455307,1,"*",52451100,52454041,2942,"-",1265,"upstream",1265,"ENSG00000114854","TNNC1"
"334","3",52455307,52455307,1,"*",52455118,52493068,37951,"+",0,"inside",0,"ENSG00000010322","NISCH"
"335","13",24263799,24263799,1,"*",23979700,24321031,341332,"+",0,"inside",0,"ENSG00000273167",""
"336","13",24263799,24263799,1,"*",23979805,24307074,327270,"+",0,"inside",0,"ENSG00000182957","SPATA13"
"337","5",111758230,111758230,1,"*",111662621,111997464,334844,"-",0,"inside",0,"ENSG00000134986","NREP"
"338","5",76715302,76715302,1,"*",76691439,76716215,24777,"-",0,"inside",0,"ENSG00000225407",""
"339","5",76715302,76715302,1,"*",76716126,76735770,19645,"+",823,"upstream",823,"ENSG00000181104","F2R"
"340","6",169423958,169423958,1,"*",169419969,169702047,282079,"-",0,"inside",0,"ENSG00000285733",""
"341","6",169423958,169423958,1,"*",169419004,169425156,6153,"-",0,"inside",0,"ENSG00000285887",""
"342","4",70197757,70197757,1,"*",70195725,70204576,8852,"+",0,"inside",0,"ENSG00000109205","ODAM"
"343","17",36943575,36943575,1,"*",36936785,36944612,7828,"+",0,"inside",0,"ENSG00000273706","LHX1"
"344","17",36943575,36943575,1,"*",36940049,36943456,3408,"-",118,"upstream",118,"ENSG00000276707",""
"345","16",29808140,29808140,1,"*",29808679,29812227,3549,"+",538,"upstream",538,"ENSG00000280607",""
"346","16",29808140,29808140,1,"*",29806106,29811164,5059,"+",0,"inside",0,"ENSG00000103495","MAZ"
"347","16",29808140,29808140,1,"*",29806496,29807732,1237,"-",407,"upstream",407,"ENSG00000259952",""
"348","2",8239869,8239869,1,"*",7988683,8488090,499408,"-",0,"inside",0,"ENSG00000236790","LINC00299"
"349","2",8239869,8239869,1,"*",7922425,8278186,355762,"-",0,"inside",0,"ENSG00000235665","LINC00298"
"350","11",63671593,63671593,1,"*",63624087,63671921,47835,"-",0,"inside",0,"ENSG00000184743","ATL3"
"351","1",26360683,26360683,1,"*",26321698,26360080,38383,"-",602,"upstream",602,"ENSG00000176092","CRYBG2"
"352","19",3201537,3201537,1,"*",3185563,3209575,24013,"+",0,"inside",0,"ENSG00000125912","NCLN"
"353","10",95183806,95183806,1,"*",95183653,95184217,565,"+",0,"inside",0,"ENSG00000225533","PAWRP1"
"354","12",46678079,46678079,1,"*",46383652,46876784,493133,"+",0,"inside",0,"ENSG00000257261",""
"355","2",241900517,241900517,1,"*",241881363,242078722,197360,"+",0,"inside",0,"ENSG00000233806","LINC01237"
"356","2",241900517,241900517,1,"*",241893988,241902551,8564,"-",0,"inside",0,"ENSG00000216921","FAM240C"
"357","20",11917830,11917830,1,"*",11909404,11918677,9274,"-",0,"inside",0,"ENSG00000236526",""
"358","20",11917830,11917830,1,"*",11890723,11926609,35887,"+",0,"inside",0,"ENSG00000132640","BTBD3"
"359","6",54846590,54846590,1,"*",54846771,54945099,98329,"+",180,"upstream",180,"ENSG00000168143","FAM83B"
"360","5",76407504,76407504,1,"*",76403285,76708132,304848,"+",0,"inside",0,"ENSG00000145703","IQGAP2"
"361","7",151104702,151104702,1,"*",151085831,151144436,58606,"+",0,"inside",0,"ENSG00000133612","AGAP3"
"362","10",112585229,112585229,1,"*",112446998,112818744,371747,"+",0,"inside",0,"ENSG00000151532","VTI1A"
"363","6",104940316,104940316,1,"*",104864464,104941447,76984,"-",0,"inside",0,"ENSG00000203809","LIN28B-AS1"
"364","6",104940316,104940316,1,"*",104936616,105083332,146717,"+",0,"inside",0,"ENSG00000187772","LIN28B"
"365","11",2701483,2701483,1,"*",2608328,2699994,91667,"-",1488,"upstream",1488,"ENSG00000269821","KCNQ1OT1"
"366","11",2701483,2701483,1,"*",2444684,2849105,404422,"+",0,"inside",0,"ENSG00000053918","KCNQ1"
"367","14",20684576,20684576,1,"*",20684560,20701216,16657,"+",0,"inside",0,"ENSG00000258818","RNASE4"
"368","14",20684576,20684576,1,"*",20684587,20700576,15990,"+",10,"upstream",10,"ENSG00000259171",""
"369","14",20684576,20684576,1,"*",20684177,20698971,14795,"+",0,"inside",0,"ENSG00000214274","ANG"
"370","17",78844406,78844406,1,"*",78845345,78846686,1342,"+",938,"upstream",938,"ENSG00000287539",""
"371","10",88582981,88582981,1,"*",88273864,88584530,310667,"-",0,"inside",0,"ENSG00000184719","RNLS"
"372","3",189806681,189806681,1,"*",189631389,189897276,265888,"+",0,"inside",0,"ENSG00000073282","TP63"
"373","2",84865749,84865749,1,"*",84821650,84907008,85359,"-",0,"inside",0,"ENSG00000186854","TRABD2A"
"374","15",96357176,96357176,1,"*",96354237,96405235,50999,"+",0,"inside",0,"ENSG00000259275",""
"375","3",183064777,183064777,1,"*",183015218,183116075,100858,"-",0,"inside",0,"ENSG00000078070","MCCC1"
"376","16",2163439,2163439,1,"*",2155698,2178129,22432,"+",0,"inside",0,"ENSG00000131653","TRAF7"
"377","17",63446712,63446712,1,"*",63432304,63446354,14051,"-",357,"upstream",357,"ENSG00000008283","CYB561"
"378","17",82931177,82931177,1,"*",82752042,82945914,193873,"+",0,"inside",0,"ENSG00000141556","TBCD"
"379","16",23641516,23641516,1,"*",23603160,23641310,38151,"-",205,"upstream",205,"ENSG00000083093","PALB2"
"380","16",23641516,23641516,1,"*",23641466,23677472,36007,"+",0,"inside",0,"ENSG00000166847","DCTN5"
"381","16",8752382,8752382,1,"*",8674596,8784575,109980,"+",0,"inside",0,"ENSG00000183044","ABAT"
"382","3",134033031,134033031,1,"*",133932701,134052184,119484,"-",0,"inside",0,"ENSG00000174640","SLCO2A1"
"383","17",81080273,81080273,1,"*",81035122,81117434,82313,"+",0,"inside",0,"ENSG00000175866","BAIAP2"
"384","9",137188434,137188434,1,"*",137174784,137188560,13777,"-",0,"inside",0,"ENSG00000176248","ANAPC2"
"385","9",137188434,137188434,1,"*",137188660,137190370,1711,"+",225,"upstream",225,"ENSG00000176101","SSNA1"
"386","7",92633656,92633656,1,"*",92604921,92836573,231653,"-",0,"inside",0,"ENSG00000105810","CDK6"
"387","4",151761747,151761747,1,"*",151670504,151761007,90504,"-",739,"upstream",739,"ENSG00000059691","GATB"
"388","16",3192850,3192850,1,"*",3188204,3224779,36576,"+",0,"inside",0,"ENSG00000262668",""
"389","3",58165528,58165528,1,"*",58162547,58170636,8090,"-",0,"inside",0,"ENSG00000244161","FLNB-AS1"
"390","3",58165528,58165528,1,"*",58008398,58172251,163854,"+",0,"inside",0,"ENSG00000136068","FLNB"
"391","3",50322547,50322547,1,"*",50320027,50328251,8225,"-",0,"inside",0,"ENSG00000114383","TUSC2"
"392","3",50322547,50322547,1,"*",50317790,50322782,4993,"-",0,"inside",0,"ENSG00000068001","HYAL2"
"393","8",41896654,41896654,1,"*",41653220,41896762,243543,"-",0,"inside",0,"ENSG00000029534","ANK1"
"394","17",41965560,41965560,1,"*",41966763,41977740,10978,"+",1202,"upstream",1202,"ENSG00000173786","CNP"
"395","17",41965560,41965560,1,"*",41930617,41966503,35887,"+",0,"inside",0,"ENSG00000204815","ODAD4"
"396","10",87505566,87505566,1,"*",87500337,87504837,4501,"-",728,"upstream",728,"ENSG00000286445",""
"397","10",87505566,87505566,1,"*",87504875,87553461,48587,"+",0,"inside",0,"ENSG00000107789","MINPP1"
"398","19",49594875,49594875,1,"*",49591182,49626439,35258,"+",0,"inside",0,"ENSG00000126464","PRR12"
"399","4",171813196,171813196,1,"*",171812254,173041559,1229306,"+",0,"inside",0,"ENSG00000174473","GALNTL6"
"400","14",21570870,21570870,1,"*",21568520,21580076,11557,"-",0,"inside",0,"ENSG00000169208","OR10G3"
"401","7",106661214,106661214,1,"*",106372251,106770207,397957,"-",0,"inside",0,"ENSG00000243797",""
"402","7",106661214,106661214,1,"*",106654360,106661158,6799,"-",55,"upstream",55,"ENSG00000253276","CCDC71L"
"403","3",187197514,187197514,1,"*",187197486,187201462,3977,"+",0,"inside",0,"ENSG00000175077","RTP1"
"404","3",187197514,187197514,1,"*",187197090,187207629,10540,"-",0,"inside",0,"ENSG00000198491",""
"405","16",85616768,85616768,1,"*",85169525,85676204,506680,"+",0,"inside",0,"ENSG00000131149","GSE1"
"406","11",134411848,134411848,1,"*",134412284,134505665,93382,"+",435,"upstream",435,"ENSG00000255545","B3GAT1-DT"
"407","11",134411848,134411848,1,"*",134378504,134412242,33739,"-",0,"inside",0,"ENSG00000109956","B3GAT1"
"408","5",65925936,65925936,1,"*",65924629,65925135,507,"-",800,"upstream",800,"ENSG00000269961","ERBIN-DT"
"409","5",65925936,65925936,1,"*",65926556,66082546,155991,"+",619,"upstream",619,"ENSG00000112851","ERBIN"
"410","5",115545018,115545018,1,"*",115520908,115544775,23868,"-",242,"upstream",242,"ENSG00000145780","FEM1C"
"411","17",42337551,42337551,1,"*",42313324,42388540,75217,"-",0,"inside",0,"ENSG00000168610","STAT3"
"412","17",31859041,31859041,1,"*",31851871,31859291,7421,"-",0,"inside",0,"ENSG00000172301","COPRS"
"413","22",24593281,24593281,1,"*",24556007,24628987,72981,"+",0,"inside",0,"ENSG00000286070",""
"414","22",24593281,24593281,1,"*",24585620,24593208,7589,"-",72,"upstream",72,"ENSG00000178026","LRRC75B"
"415","16",66844968,66844968,1,"*",66841433,66853448,12016,"-",0,"inside",0,"ENSG00000258122",""
"416","16",66844968,66844968,1,"*",66802875,66873256,70382,"-",0,"inside",0,"ENSG00000159593","NAE1"
"417","16",66844968,66844968,1,"*",66844414,66854153,9740,"+",0,"inside",0,"ENSG00000168748","CA7"
"418","5",80407574,80407574,1,"*",80408013,80483379,75367,"+",438,"upstream",438,"ENSG00000039319","ZFYVE16"
"419","4",121951841,121951841,1,"*",121874481,121952060,77580,"-",0,"inside",0,"ENSG00000138741","TRPC3"
"420","3",105368398,105368398,1,"*",105366909,105576900,209992,"+",0,"inside",0,"ENSG00000170017","ALCAM"
"421","3",9878888,9878888,1,"*",9866711,9880255,13545,"-",0,"inside",0,"ENSG00000187288","CIDEC"
"422","2",156334446,156334446,1,"*",156324437,156342348,17912,"-",0,"inside",0,"ENSG00000153234","NR4A2"
"423","11",61828022,61828022,1,"*",61799627,61829318,29692,"-",0,"inside",0,"ENSG00000149485","FADS1"
"424","11",61828022,61828022,1,"*",61792980,61867354,74375,"+",0,"inside",0,"ENSG00000134824","FADS2"
"425","2",144491003,144491003,1,"*",144364364,144521057,156694,"-",0,"inside",0,"ENSG00000169554","ZEB2"
"426","16",72093985,72093985,1,"*",72044289,72094431,50143,"-",0,"inside",0,"ENSG00000140830","TXNL4B"
"427","16",72093985,72093985,1,"*",72093613,72112912,19300,"+",0,"inside",0,"ENSG00000140829","DHX38"
"428","1",2133326,2133326,1,"*",2050411,2185395,134985,"+",0,"inside",0,"ENSG00000067606","PRKCZ"
"429","2",74131688,74131688,1,"*",74123965,74135640,11676,"+",0,"inside",0,"ENSG00000217702",""
"430","17",55420808,55420808,1,"*",55392622,55421924,29303,"-",0,"inside",0,"ENSG00000108960","MMD"
"431","19",30226310,30226310,1,"*",30219666,30228715,9050,"-",0,"inside",0,"ENSG00000267223",""
"432","5",136031979,136031979,1,"*",136028988,136063818,34831,"+",0,"inside",0,"ENSG00000120708","TGFBI"
"433","13",95641628,95641628,1,"*",95578202,95644706,66505,"-",0,"inside",0,"ENSG00000134874","DZIP1"
"434","14",104158912,104158912,1,"*",104138587,104180894,42308,"+",0,"inside",0,"ENSG00000066735","KIF26A"
"435","13",30932133,30932133,1,"*",30881933,30933846,51914,"-",0,"inside",0,"ENSG00000224743","TEX26-AS1"
"436","13",30932133,30932133,1,"*",30932656,30975500,42845,"+",522,"upstream",522,"ENSG00000175664","TEX26"
"437","14",102905483,102905483,1,"*",102777449,102911500,134052,"+",0,"inside",0,"ENSG00000131323","TRAF3"
"438","4",40857232,40857232,1,"*",40810027,41216714,406688,"-",0,"inside",0,"ENSG00000163697","APBB2"
"439","17",75272079,75272079,1,"*",75271369,75273895,2527,"+",0,"inside",0,"ENSG00000263843","MIF4GD-DT"
"440","17",75272079,75272079,1,"*",75266228,75271231,5004,"-",847,"upstream",847,"ENSG00000125457","MIF4GD"
"441","7",5488548,5488548,1,"*",5431335,5513809,82475,"-",0,"inside",0,"ENSG00000155034","FBXL18"
"442","5",55219812,55219812,1,"*",55219564,55227315,7752,"-",0,"inside",0,"ENSG00000234602","MCIDAS"
"443","2",95274283,95274283,1,"*",95274449,95291308,16860,"+",165,"upstream",165,"ENSG00000155066","PROM2"
"444","22",27795234,27795234,1,"*",27748277,27801756,53480,"-",0,"inside",0,"ENSG00000169184","MN1"
"445","7",45157730,45157730,1,"*",45157791,45186302,28512,"+",60,"upstream",60,"ENSG00000122679","RAMP3"
"446","11",65890409,65890409,1,"*",65890673,65891635,963,"+",263,"upstream",263,"ENSG00000175602","CCDC85B"
"447","3",38138383,38138383,1,"*",38103129,38137242,34114,"-",1140,"upstream",1140,"ENSG00000060971","ACAA1"
"448","3",38138383,38138383,1,"*",38138478,38143022,4545,"+",94,"upstream",94,"ENSG00000172936","MYD88"
"449","16",30947994,30947994,1,"*",30948386,30956511,8126,"+",391,"upstream",391,"ENSG00000261487",""
"450","16",30947994,30947994,1,"*",30949068,30956461,7394,"+",1073,"upstream",1073,"ENSG00000175938","ORAI3"
"451","16",30947994,30947994,1,"*",30923055,30948783,25729,"+",0,"inside",0,"ENSG00000099364","FBXL19"
"452","12",123937712,123937712,1,"*",123918660,123972831,54172,"-",0,"inside",0,"ENSG00000119242","CCDC92"
"453","1",2402112,2402112,1,"*",2391775,2405442,13668,"+",0,"inside",0,"ENSG00000157916","RER1"
"454","16",72089502,72089502,1,"*",72044289,72094431,50143,"-",0,"inside",0,"ENSG00000140830","TXNL4B"
"455","17",78502861,78502861,1,"*",78423697,78577396,153700,"-",0,"inside",0,"ENSG00000187775","DNAH17"
"456","17",78502861,78502861,1,"*",78484882,78503056,18175,"+",0,"inside",0,"ENSG00000267432","DNAH17-AS1"
"457","17",74893695,74893695,1,"*",74877302,74893781,16480,"-",0,"inside",0,"ENSG00000172782","FADS6"
"458","17",74752050,74752050,1,"*",74748628,74769353,20726,"+",0,"inside",0,"ENSG00000109062","SLC9A3R1"
"459","2",178112352,178112352,1,"*",178112424,178139011,26588,"+",71,"upstream",71,"ENSG00000155636","RBM45"
"460","16",68265182,68265182,1,"*",68264516,68301823,37308,"+",0,"inside",0,"ENSG00000103064","SLC7A6"
"461","17",8467165,8467165,1,"*",8413131,8490411,77281,"+",0,"inside",0,"ENSG00000166579","NDEL1"
"462","16",86740991,86740991,1,"*",86710122,86742083,31962,"+",0,"inside",0,"ENSG00000261175","LINC02188"
"463","16",79600686,79600686,1,"*",79585843,79600737,14895,"-",0,"inside",0,"ENSG00000178573","MAF"
"464","10",117734983,117734983,1,"*",117734510,117753329,18820,"+",0,"inside",0,"ENSG00000234952","LINC02674"
"465","6",3750842,3750842,1,"*",3751111,3753871,2761,"+",268,"upstream",268,"ENSG00000270504",""
"466","6",3750842,3750842,1,"*",3722614,3751713,29100,"-",0,"inside",0,"ENSG00000168994","PXDC1"
"467","11",66857370,66857370,1,"*",66856647,66860475,3829,"+",0,"inside",0,"ENSG00000173621","LRFN4"
"468","11",66857370,66857370,1,"*",66848417,66958386,109970,"-",0,"inside",0,"ENSG00000173599","PC"
"469","1",47225309,47225309,1,"*",47216290,47232220,15931,"-",0,"inside",0,"ENSG00000162367","TAL1"
"470","1",47225309,47225309,1,"*",47225797,47230750,4954,"+",487,"upstream",487,"ENSG00000226252",""
"471","16",19117906,19117906,1,"*",19114002,19173578,59577,"+",0,"inside",0,"ENSG00000261427",""
"472","16",19117906,19117906,1,"*",19113932,19121629,7698,"+",0,"inside",0,"ENSG00000205730","ITPRIPL2"
"473","5",15936659,15936659,1,"*",15500180,15939795,439616,"+",0,"inside",0,"ENSG00000183580","FBXL7"
"474","16",3949187,3949187,1,"*",3930806,3950586,19781,"-",0,"inside",0,"ENSG00000262185","LINC02861"
"475","2",105399282,105399282,1,"*",105357712,105438513,80802,"-",0,"inside",0,"ENSG00000115641","FHL2"
"476","15",65792586,65792586,1,"*",65658046,65792293,134248,"-",292,"upstream",292,"ENSG00000174485","DENND4A"
"477","15",65792586,65792586,1,"*",65726054,65891989,165936,"+",0,"inside",0,"ENSG00000103769","RAB11A"
"478","2",113117656,113117656,1,"*",113107214,113134016,26803,"+",0,"inside",0,"ENSG00000136689","IL1RN"
"479","10",43648595,43648595,1,"*",43628817,43674703,45887,"+",0,"inside",0,"ENSG00000223910","ZNF32-AS3"
"480","10",43648595,43648595,1,"*",43643860,43648881,5022,"-",0,"inside",0,"ENSG00000169740","ZNF32"
"481","19",4406722,4406722,1,"*",4402640,4445018,42379,"+",0,"inside",0,"ENSG00000167670","CHAF1A"
"482","1",220267755,220267755,1,"*",220266706,220267917,1212,"-",0,"inside",0,"ENSG00000213033","AURKAP1"
"483","1",220267755,220267755,1,"*",220148293,220272453,124161,"-",0,"inside",0,"ENSG00000118873","RAB3GAP2"
"484","5",16179026,16179026,1,"*",16067139,16180762,113624,"-",0,"inside",0,"ENSG00000183654","MARCHF11"
"485","5",16179026,16179026,1,"*",16180238,16185585,5348,"+",1211,"upstream",1211,"ENSG00000250448",""
"486","17",81917510,81917510,1,"*",81911939,81921323,9385,"-",0,"inside",0,"ENSG00000187531","SIRT7"
"487","1",207801837,207801837,1,"*",207801518,207879115,77598,"-",0,"inside",0,"ENSG00000203709","MIR29B2CHG"
"488","13",112809890,112809890,1,"*",112690038,112887168,197131,"+",0,"inside",0,"ENSG00000068650","ATP11A"
